GENE ID	LOCUS TAG	PRODUCT NAME	SCAFFOLD ID	GENE SEQ LENGTH	READS COUNT	COVERAGE	 MEDIAN	READS COUNT ANTISENSE	COVERAGE ANTISENSE	MEDIAN ANTISENSE
3300055431 assembled Ga0505481_00547_1_1398	null	cathepsin L	Ga0505481_00547	1398	1596	6.24441657164858e-08	111	0	0	0
3300055431 assembled Ga0505481_19220_1_591	null	hypothetical protein	Ga0505481_19220	591	44	4.07222107887366e-09	10	0	0	0
3300055431 assembled Ga0505481_02872_2_139	null	hypothetical protein	Ga0505481_02872	138	49	1.94215168351618e-08	4	0	0	0
3300055431 assembled Ga0505481_22033_45_515	null	small subunit ribosomal protein S11e	Ga0505481_22033	471	975	1.13226963480697e-07	291	0	0	0
3300055431 assembled Ga0505481_00004_1635_8441	null	hypothetical protein	Ga0505481_00004	6807	18060	1.45120293269344e-07	221	0	0	0
3300055431 assembled Ga0505481_00119_780_1532	null	hypothetical protein	Ga0505481_00119	753	3554	2.58159790086965e-07	403	0	0	0
3300055431 assembled Ga0505481_25260_26_205	null	hypothetical protein	Ga0505481_25260	180	17	5.16585923982874e-09	3	0	0	0
3300055431 assembled Ga0505481_17504_138_539	null	hypothetical protein	Ga0505481_17504	402	56	7.61952899289928e-09	14	0	0	0
3300055431 assembled Ga0505481_18263_2_607	null	membrane-associated phospholipid phosphatase	Ga0505481_18263	606	116	1.04701165722796e-08	26	0	0	0
3300055431 assembled Ga0505481_11168_50_766	null	N-acetylneuraminic acid mutarotase	Ga0505481_11168	717	263	2.00633174512669e-08	48	0	0	0
3300055431 assembled Ga0505481_09220_460_822	null	hypothetical protein	Ga0505481_09220	363	77	1.16024646028239e-08	11	0	0	0
3300055431 assembled Ga0505481_01744_742_1749	null	formate/nitrite transporter	Ga0505481_01744	1008	500	2.71316136545627e-08	65	0	0	0
3300055431 assembled Ga0505481_02016_18_1736	null	hypothetical protein	Ga0505481_02016	1719	289	9.19577037456425e-09	22	0	0	0
3300055431 assembled Ga0505481_09680_791_865	null	hypothetical protein	Ga0505481_09680	75	2	1.45859555006929e-09	2	0	0	0
3300055431 assembled Ga0505481_18417_1_390	null	hypothetical protein	Ga0505481_18417	390	70	9.81747004854331e-09	16	0	0	0
3300055431 assembled Ga0505481_01605_297_1718	null	hypothetical protein	Ga0505481_01605	1422	1551	5.96593274830557e-08	94	0	0	0
3300055431 assembled Ga0505481_22180_13_465	null	hypothetical protein	Ga0505481_22180	453	38	4.58829726015174e-09	11	0	0	0
3300055431 assembled Ga0505481_02466_2_1579	null	hypothetical protein	Ga0505481_02466	1578	790	2.73833290055784e-08	71	0	0	0
3300055431 assembled Ga0505481_20362_1_111	null	hypothetical protein	Ga0505481_20362	111	23	1.13336816390519e-08	23	0	0	0
3300055431 assembled Ga0505481_05834_1_1086	null	sugar lactone lactonase YvrE	Ga0505481_05834	1086	789	3.97386702004375e-08	123.5	6	3.02195210649715e-10	0
3300055431 assembled Ga0505481_01014_131_1615	null	vitellogenic carboxypeptidase-like protein	Ga0505481_01014	1485	604	2.22472654606528e-08	51	0	0	0
3300055431 assembled Ga0505481_15757_327_659	null	peroxin-13	Ga0505481_15757	333	38	6.24173771426048e-09	15	0	0	0
3300055431 assembled Ga0505481_01324_1588_2010	null	hypothetical protein	Ga0505481_01324	423	34	4.39647594879042e-09	10	2	2.58616232281789e-10	0
3300055431 assembled Ga0505481_22384_1_360	null	hypothetical protein	Ga0505481_22384	360	2233	3.39275402427576e-07	834	0	0	0
3300055431 assembled Ga0505481_14387_18_689	null	nicotinamide mononucleotide adenylyltransferase	Ga0505481_14387	672	138	1.1232488052989e-08	28	0	0	0
3300055431 assembled Ga0505481_01428_368_1915	null	putative transcriptional regulator	Ga0505481_01428	1548	404	1.42750145888564e-08	29	0	0	0
3300055431 assembled Ga0505481_09846_426_791	null	hypothetical protein	Ga0505481_09846	366	80	1.19557012300762e-08	22	0	0	0
3300055431 assembled Ga0505481_23877_1_90	null	hypothetical protein	Ga0505481_23877	90	7	4.25423702103543e-09	7	0	0	0
3300055431 assembled Ga0505481_04043_1_102	null	phosphomethylpyrimidine synthase	Ga0505481_04043	102	26	1.39424574638976e-08	5	0	0	0
3300055431 assembled Ga0505481_12150_180_764	null	far upstream element-binding protein	Ga0505481_12150	585	160	1.4959954359685e-08	32	2	1.86999429496063e-10	0
3300055431 assembled Ga0505481_22153_335_547	null	hypothetical protein	Ga0505481_22153	213	25	6.41987478023456e-09	16	0	0	0
3300055431 assembled Ga0505481_10247_403_837	null	hypothetical protein	Ga0505481_10247	435	52	6.53853177617269e-09	15	10	1.25740995695629e-09	0
3300055431 assembled Ga0505481_14817_27_515	null	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	Ga0505481_14817	489	129	1.4429357818937e-08	30	0	0	0
3300055431 assembled Ga0505481_11448_2_763	null	hypothetical protein	Ga0505481_11448	762	176	1.26335047643797e-08	34	0	0	0
3300055431 assembled Ga0505481_00372_287_2623	null	GTPase SAR1 family protein/Ca2+-binding EF-hand superfamily protein	Ga0505481_00372	2337	13488	3.15685763468142e-07	446	2	4.68098700278977e-11	0
3300055431 assembled Ga0505481_06307_3_113	null	hypothetical protein	Ga0505481_06307	111	29	1.42902942405437e-08	16	0	0	0
3300055431 assembled Ga0505481_04655_118_825	null	hypothetical protein	Ga0505481_04655	708	1327	1.02518871554129e-07	215	0	0	0
3300055431 assembled Ga0505481_02358_15_1625	null	acetyl-CoA carboxylase/biotin carboxylase 1	Ga0505481_02358	1611	481	1.63311093943978e-08	28	0	0	0
3300055431 assembled Ga0505481_05349_657_1067	null	hypothetical protein	Ga0505481_05349	411	565	7.51921976084991e-08	162	0	0	0
3300055431 assembled Ga0505481_08727_363_848	null	hypothetical protein	Ga0505481_08727	486	479	5.39095114570363e-08	124	5	5.62729764687227e-10	0
3300055431 assembled Ga0505481_05983_329_1096	null	hypothetical protein	Ga0505481_05983	768	254	1.80900034041797e-08	49	0	0	0
3300055431 assembled Ga0505481_02619_3_176	null	E3 ubiquitin-protein ligase UBR1/serine/arginine repetitive matrix protein 2	Ga0505481_02619	174	28	8.801869698694e-09	20	86	2.70343140745601e-08	55
3300055431 assembled Ga0505481_18359_2_364	null	large subunit ribosomal protein L18Ae	Ga0505481_18359	363	101	1.52188172063015e-08	33	0	0	0
3300055431 assembled Ga0505481_24902_2_514	null	major vault protein	Ga0505481_24902	513	74	7.89006364803564e-09	23	0	0	0
3300055431 assembled Ga0505481_19739_13_582	null	hypothetical protein	Ga0505481_19739	570	30	2.87880700671571e-09	5	0	0	0
3300055431 assembled Ga0505481_06136_955_1092	null	hypothetical protein	Ga0505481_06136	138	24	9.51257967436494e-09	13	0	0	0
3300055431 assembled Ga0505481_07795_41_619	null	large subunit ribosomal protein L9e	Ga0505481_07795	579	496	4.68564373597389e-08	115	0	0	0
3300055431 assembled Ga0505481_01282_121_2034	null	hydroxymethylglutaryl-CoA reductase (NADPH)	Ga0505481_01282	1914	1768	5.05250182704253e-08	107	0	0	0
3300055431 assembled Ga0505481_18210_2_517	null	hypothetical protein	Ga0505481_18210	516	49	5.19412659545024e-09	12	0	0	0
3300055431 assembled Ga0505481_18723_148_573	null	hypothetical protein	Ga0505481_18723	426	50	6.41987478023456e-09	7	0	0	0
3300055431 assembled Ga0505481_03491_1035_1385	null	hypothetical protein	Ga0505481_03491	351	98	1.52716200755118e-08	35	0	0	0
3300055431 assembled Ga0505481_04187_175_1095	null	ubiquitin-conjugating enzyme E2 variant	Ga0505481_04187	921	1050	6.23585231096399e-08	148	0	0	0
3300055431 assembled Ga0505481_15198_2_673	null	hypothetical protein	Ga0505481_15198	672	60	4.88369045782129e-09	12	0	0	0
3300055431 assembled Ga0505481_12027_2_769	null	hypothetical protein	Ga0505481_12027	768	69	4.91421352318267e-09	11	0	0	0
3300055431 assembled Ga0505481_18888_371_511	null	hypothetical protein	Ga0505481_18888	141	21	8.14641131687636e-09	7	8	3.10339478738147e-09	4
3300055431 assembled Ga0505481_08199_306_944	null	hypothetical protein	Ga0505481_08199	639	76	6.50547311063768e-09	14	18	1.54076994725629e-09	6
3300055431 assembled Ga0505481_21094_3_509	null	hypothetical protein	Ga0505481_21094	507	8229	8.87779791532559e-07	2027	0	0	0
3300055431 assembled Ga0505481_15124_3_620	null	actin related protein 2/3 complex subunit 2	Ga0505481_15124	618	83	7.34608195726646e-09	18	0	0	0
3300055431 assembled Ga0505481_14130_203_703	null	2',3'-cyclic-nucleotide 2'-phosphodiesterase (5'-nucleotidase family)	Ga0505481_14130	501	248	2.70757257797294e-08	55	2	2.18352627255882e-10	0
3300055431 assembled Ga0505481_19219_2_295	null	hypothetical protein	Ga0505481_19219	294	38	7.06972332941748e-09	22	0	0	0
3300055431 assembled Ga0505481_01180_45_227	null	hypothetical protein	Ga0505481_01180	183	1318	3.93940355531009e-07	676	0	0	0
3300055431 assembled Ga0505481_19926_140_523	null	plastocyanin	Ga0505481_19926	384	122	1.73777985457474e-08	40	0	0	0
3300055431 assembled Ga0505481_07424_29_994	null	guanylate kinase	Ga0505481_07424	966	187	1.05884071375372e-08	22	0	0	0
3300055431 assembled Ga0505481_17440_239_625	null	cell division protein FtsZ	Ga0505481_17440	387	91	1.28616468077815e-08	31	0	0	0
3300055431 assembled Ga0505481_01234_1777_1962	null	hypothetical protein	Ga0505481_01234	186	224	6.58720570999035e-08	64.5	0	0	0
3300055431 assembled Ga0505481_22969_56_535	null	predicted DNA-binding ribbon-helix-helix protein	Ga0505481_22969	480	54	6.15344997685482e-09	14	0	0	0
3300055431 assembled Ga0505481_06956_22_1029	null	hypothetical protein	Ga0505481_06956	1008	141	7.65111505058669e-09	16	0	0	0
3300055431 assembled Ga0505481_01260_33_1736	null	hypothetical protein	Ga0505481_01260	1704	6287	2.01808763716673e-07	89	0	0	0
3300055431 assembled Ga0505481_03208_2_301	null	hypothetical protein	Ga0505481_03208	300	21	3.82881331893189e-09	6	0	0	0
3300055431 assembled Ga0505481_02500_8_286	null	hypothetical protein	Ga0505481_02500	279	61	1.19589151282563e-08	14	0	0	0
3300055431 assembled Ga0505481_01213_44_1672	null	hypothetical protein	Ga0505481_01213	1629	1298	4.35832648248145e-08	103	2	6.71544912554922e-11	0
3300055431 assembled Ga0505481_12960_108_722	null	hypothetical protein	Ga0505481_12960	615	232	2.06337907082973e-08	54	0	0	0
3300055431 assembled Ga0505481_11302_47_400	null	alcohol dehydrogenase class IV	Ga0505481_11302	354	61	9.42524666887996e-09	21	0	0	0
3300055431 assembled Ga0505481_01757_212_457	null	HSP20 family molecular chaperone IbpA	Ga0505481_01757	246	419	9.31633438230233e-08	176.5	0	0	0
3300055431 assembled Ga0505481_23056_2_394	null	hypothetical protein	Ga0505481_23056	393	41	5.706337552752e-09	12	0	0	0
3300055431 assembled Ga0505481_19133_14_514	null	tubulin beta	Ga0505481_19133	501	115	1.25552760672132e-08	35	0	0	0
3300055431 assembled Ga0505481_18869_60_596	null	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	Ga0505481_18869	537	72	7.33372064280649e-09	21	0	0	0
3300055431 assembled Ga0505481_00431_2402_2602	null	hypothetical protein	Ga0505481_00431	201	1357	3.69275030120155e-07	622	1	2.72126035460689e-10	0
3300055431 assembled Ga0505481_23112_40_534	null	hypothetical protein	Ga0505481_23112	495	76	8.39797437918683e-09	23	0	0	0
3300055431 assembled Ga0505481_07538_58_933	null	palmitoyl-protein thioesterase	Ga0505481_07538	876	204	1.27377351119065e-08	33	0	0	0
3300055431 assembled Ga0505481_00006_3165_7721	null	hypothetical protein	Ga0505481_00006	4557	4498	5.3989160502071e-08	89	0	0	0
3300055431 assembled Ga0505481_22345_460_543	null	hypothetical protein	Ga0505481_22345	84	70	4.55811109396654e-08	42	0	0	0
3300055431 assembled Ga0505481_25737_322_504	null	hypothetical protein	Ga0505481_25737	183	337	1.00726782863392e-07	112	0	0	0
3300055431 assembled Ga0505481_08487_25_918	null	arsenite-transporting ATPase	Ga0505481_08487	894	119	7.28074121049688e-09	16	0	0	0
3300055431 assembled Ga0505481_19078_45_446	null	large subunit ribosomal protein L32e	Ga0505481_19078	402	118	1.60554360921806e-08	27	0	0	0
3300055431 assembled Ga0505481_00793_1863_2291	null	thioredoxin 1	Ga0505481_00793	429	955	1.21762128524141e-07	247	0	0	0
3300055431 assembled Ga0505481_24420_104_517	null	lysophospholipase L1-like esterase	Ga0505481_24420	414	81	1.07016521336606e-08	22	0	0	0
3300055431 assembled Ga0505481_00782_77_2203	null	carnitine O-acetyltransferase	Ga0505481_00782	2127	4295	1.10449010711347e-07	179	18	4.62882931968393e-10	0
3300055431 assembled Ga0505481_15151_3_650	null	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating)	Ga0505481_15151	648	151	1.27458291701657e-08	28	0	0	0
3300055431 assembled Ga0505481_22398_56_544	null	C1A family cysteine protease	Ga0505481_22398	489	84	9.39586090535433e-09	25	0	0	0
3300055431 assembled Ga0505481_06169_873_1088	null	hypothetical protein	Ga0505481_06169	216	8	2.02582715287402e-09	4	6	1.51937036465551e-09	0
3300055431 assembled Ga0505481_17622_3_590	null	hypothetical protein	Ga0505481_17622	588	80	7.44181403096577e-09	17	0	0	0
3300055431 assembled Ga0505481_13154_221_517	null	peroxiredoxin	Ga0505481_13154	297	3627	6.67970462134005e-07	1233	0	0	0
3300055431 assembled Ga0505481_10994_2_82	null	hypothetical protein	Ga0505481_10994	81	17	1.14796871996194e-08	5	0	0	0
3300055431 assembled Ga0505481_20233_220_561	null	hypothetical protein	Ga0505481_20233	342	34	5.43774656824078e-09	14	4	6.39734890381268e-10	0
3300055431 assembled Ga0505481_05403_842_1006	null	hypothetical protein	Ga0505481_05403	165	348	1.15361648050935e-07	174	0	0	0
3300055431 assembled Ga0505481_23466_3_530	null	DNA mismatch repair protein MSH6	Ga0505481_23466	528	52	5.38685856559681e-09	16	0	0	0
3300055431 assembled Ga0505481_22365_87_542	null	UDP-sugar pyrophosphorylase	Ga0505481_22365	456	31	3.71845905034112e-09	3	0	0	0
3300055431 assembled Ga0505481_06239_233_1033	null	hypothetical protein	Ga0505481_06239	801	217	1.4818128949674e-08	21	0	0	0
3300055431 assembled Ga0505481_10438_239_664	null	hypothetical protein	Ga0505481_10438	426	454	5.82924630045298e-08	106	0	0	0
3300055431 assembled Ga0505481_17100_117_560	null	hypothetical protein	Ga0505481_17100	444	188	2.31601320450192e-08	42	0	0	0
3300055431 assembled Ga0505481_12484_105_605	null	ubiquitin-conjugating enzyme E2 G1	Ga0505481_12484	501	162	1.76865628077264e-08	29	0	0	0
3300055431 assembled Ga0505481_15199_1_672	null	interferon gamma-inducible protein 30	Ga0505481_15199	672	130	1.05813293252795e-08	26	0	0	0
3300055431 assembled Ga0505481_06888_14_502	null	malate/lactate dehydrogenase	Ga0505481_06888	489	156	1.74494559670866e-08	35	0	0	0
3300055431 assembled Ga0505481_07516_366_821	null	hypothetical protein	Ga0505481_07516	456	634	7.60484850940733e-08	135	0	0	0
3300055431 assembled Ga0505481_24583_7_435	null	hypothetical protein	Ga0505481_24583	429	50	6.37498055100215e-09	19	0	0	0
3300055431 assembled Ga0505481_00558_429_1463	null	fructose-1,6-bisphosphatase II	Ga0505481_00558	1035	334	1.76511200624327e-08	41	0	0	0
3300055431 assembled Ga0505481_16545_33_641	null	2-acylglycerol O-acyltransferase 2	Ga0505481_16545	609	137	1.23046545787865e-08	34	0	0	0
3300055431 assembled Ga0505481_02595_52_1572	null	hypothetical protein	Ga0505481_02595	1521	27	9.70958576229558e-10	2	160	5.75382859987886e-09	14
3300055431 assembled Ga0505481_04970_758_1081	null	hypothetical protein	Ga0505481_04970	324	176	2.97121315754856e-08	38.5	0	0	0
3300055431 assembled Ga0505481_17140_123_407	null	hypothetical protein	Ga0505481_17140	285	8	1.53536373691504e-09	4	64	1.22829098953203e-08	24
3300055431 assembled Ga0505481_10600_23_763	null	cell division protein FtsB	Ga0505481_10600	741	158	1.16628591554124e-08	32	2	1.47631128549523e-10	0
3300055431 assembled Ga0505481_11337_3_773	null	cathepsin B	Ga0505481_11337	771	507	3.59682852084208e-08	109	0	0	0
3300055431 assembled Ga0505481_25256_14_487	null	hypothetical protein	Ga0505481_25256	474	56	6.46213218385129e-09	12	0	0	0
3300055431 assembled Ga0505481_04225_1_117	null	hypothetical protein	Ga0505481_04225	117	26	1.21549629172441e-08	14	0	0	0
3300055431 assembled Ga0505481_09237_39_827	null	20S proteasome subunit alpha 7	Ga0505481_09237	789	519	3.59796145668233e-08	76	0	0	0
3300055431 assembled Ga0505481_10334_3_752	null	hypothetical protein	Ga0505481_10334	750	152	1.10853261805266e-08	22	0	0	0
3300055431 assembled Ga0505481_25535_2_424	null	hypothetical protein	Ga0505481_25535	423	59	7.62917885231278e-09	21	0	0	0
3300055431 assembled Ga0505481_20530_62_571	null	hypothetical protein	Ga0505481_20530	510	8	8.57997382393701e-10	0	36	3.86098822077165e-09	6
3300055431 assembled Ga0505481_13624_119_640	null	hypothetical protein	Ga0505481_13624	522	832	8.71804236823025e-08	180	6	6.28704978478143e-10	0
3300055431 assembled Ga0505481_06127_158_736	null	hypothetical protein	Ga0505481_06127	579	698	6.59390993489874e-08	134	0	0	0
3300055431 assembled Ga0505481_21510_9_554	null	large-conductance mechanosensitive channel	Ga0505481_21510	546	62	6.21105247969066e-09	17	0	0	0
3300055431 assembled Ga0505481_25282_1_510	null	hypothetical protein	Ga0505481_25282	510	684	7.33587761946614e-08	33	0	0	0
3300055431 assembled Ga0505481_14660_62_655	null	D-lactate dehydrogenase	Ga0505481_14660	594	81	7.45872724467251e-09	16	0	0	0
3300055431 assembled Ga0505481_12731_2_190	null	hypothetical protein	Ga0505481_12731	189	59	1.70748288599381e-08	42	0	0	0
3300055431 assembled Ga0505481_23993_115_465	null	hypothetical protein	Ga0505481_23993	351	108	1.68299486546457e-08	43	0	0	0
3300055431 assembled Ga0505481_13016_1_120	null	hypothetical protein	Ga0505481_13016	120	22	1.00278444067264e-08	6	0	0	0
3300055431 assembled Ga0505481_01691_39_854	null	hypothetical protein	Ga0505481_01691	816	505	3.38506779772515e-08	82	0	0	0
3300055431 assembled Ga0505481_00433_4_2712	null	serine/threonine protein kinase	Ga0505481_00433	2709	1908	3.85243675184414e-08	65	0	0	0
3300055431 assembled Ga0505481_16185_55_651	null	hypothetical protein	Ga0505481_16185	597	72	6.59666329177067e-09	16	0	0	0
3300055431 assembled Ga0505481_18153_296_451	null	ATP-dependent RNA helicase DDX3X	Ga0505481_18153	156	73	2.55955469122736e-08	24	0	0	0
3300055431 assembled Ga0505481_09022_451_714	null	photosystem I subunit V	Ga0505481_09022	264	142	2.94205352428749e-08	68.5	0	0	0
3300055431 assembled Ga0505481_25385_193_507	null	hypothetical protein	Ga0505481_25385	315	63	1.09394666255197e-08	26	0	0	0
3300055431 assembled Ga0505481_21713_34_171	null	S-adenosylmethionine hydrolase	Ga0505481_21713	138	14	5.54900481004622e-09	14	14	5.54900481004622e-09	0
3300055431 assembled Ga0505481_01590_192_1859	null	sulfite reductase alpha subunit-like flavoprotein	Ga0505481_01590	1668	377	1.23626466361538e-08	31	6	1.96752996861865e-10	0
3300055431 assembled Ga0505481_11729_19_468	null	pyridoxal 5'-phosphate synthase pdxS subunit	Ga0505481_11729	450	102	1.2398062175589e-08	21	0	0	0
3300055431 assembled Ga0505481_12941_573_734	null	translation initiation factor 1	Ga0505481_12941	162	64	2.16088229639895e-08	51	0	0	0
3300055431 assembled Ga0505481_03273_11_436	null	aromatic ring-cleaving dioxygenase	Ga0505481_03273	426	32	4.10871985935012e-09	10	0	0	0
3300055431 assembled Ga0505481_12847_1_696	null	hypothetical protein	Ga0505481_12847	696	136	1.06879846341284e-08	24	0	0	0
3300055431 assembled Ga0505481_20558_3_260	null	ferredoxin--NADP+ reductase	Ga0505481_20558	258	110	2.33205683877358e-08	65	0	0	0
3300055431 assembled Ga0505481_05850_740_1114	null	hypothetical protein	Ga0505481_05850	375	149	2.17330736960324e-08	58	0	0	0
