,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
472957,3300066319 assembled Ga0610651_144898_3_308,,elongation factor G,Ga0610651_144898,306,37,5.00431263818561e-09,18.0,0,0.0,0.0
472963,3300066319 assembled Ga0610651_063792_1_429,,elongation factor G,Ga0610651_063792,429,20,1.9294647102435503e-09,5.0,0,0.0,0.0
473703,3300066319 assembled Ga0610651_119204_2_334,,elongation factor G,Ga0610651_119204,333,6,7.45712036661697e-10,2.0,0,0.0,0.0
475060,3300066319 assembled Ga0610651_014817_1_741,,elongation factor G,Ga0610651_014817,741,65,3.6304401784845804e-09,10.0,1,5.585292582283969e-11,0.0
475435,3300066319 assembled Ga0610651_001605_88_1572,,elongation factor G,Ga0610651_001605,1485,860,2.3968239400581e-08,57.0,0,0.0,0.0
476194,3300066319 assembled Ga0610651_062754_1_432,,elongation factor G,Ga0610651_062754,432,20,1.9160656497557504e-09,6.0,0,0.0,0.0
476508,3300066319 assembled Ga0610651_002027_1159_1461,,elongation factor G,Ga0610651_002027,303,305,4.16601996719171e-08,139.0,0,0.0,0.0
476748,3300066319 assembled Ga0610651_036650_2_445,,elongation factor G,Ga0610651_036650,444,36,3.3557041649776402e-09,7.0,0,0.0,0.0
477128,3300066319 assembled Ga0610651_002598_7_1341,,transcription elongation factor GreA,Ga0610651_002598,1335,1749,5.42216438522342e-08,170.0,9,2.79013604728478e-10,1.0
479732,3300066319 assembled Ga0610651_023824_1_624,,elongation factor G,Ga0610651_023824,624,104,6.8978363391207e-09,22.0,1,6.63253494146221e-11,0.0
479958,3300066319 assembled Ga0610651_091110_1_372,,elongation factor G,Ga0610651_091110,372,24,2.6701301957886604e-09,7.0,0,0.0,0.0
480730,3300066319 assembled Ga0610651_010736_2_832,,elongation factor G,Ga0610651_010736,831,371,1.84772366917962e-08,45.0,0,0.0,0.0
480869,3300066319 assembled Ga0610651_115764_1_339,,elongation factor G,Ga0610651_115764,339,6,7.32513593534942e-10,3.0,0,0.0,0.0
481129,3300066319 assembled Ga0610651_131928_1_321,,elongation factor G,Ga0610651_131928,321,39,5.028329293938451e-09,15.0,0,0.0,0.0
482249,3300066319 assembled Ga0610651_129391_2_322,,elongation factor G,Ga0610651_129391,321,9,1.1603836832165701e-09,3.0,0,0.0,0.0
483107,3300066319 assembled Ga0610651_119470_221_334,,transcription elongation factor GreA,Ga0610651_119470,114,12,4.3565282141815e-09,8.0,0,0.0,0.0
483597,3300066319 assembled Ga0610651_101444_3_356,,elongation factor G,Ga0610651_101444,354,24,2.80589952777791e-09,8.0,1,1.1691248032408e-10,0.0
484056,3300066319 assembled Ga0610651_073177_3_407,,elongation factor G,Ga0610651_073177,405,52,5.31388873532261e-09,17.0,0,0.0,0.0
484122,3300066319 assembled Ga0610651_057837_2_445,,elongation factor G,Ga0610651_057837,444,80,7.457120366616971e-09,19.0,0,0.0,0.0
484466,3300066319 assembled Ga0610651_020691_1_657,,elongation factor G,Ga0610651_020691,657,58,3.65364847186302e-09,12.0,0,0.0,0.0
484467,3300066319 assembled Ga0610651_023748_487_624,,elongation factor G,Ga0610651_023748,138,24,7.197742266908561e-09,16.0,0,0.0,0.0
486254,3300066319 assembled Ga0610651_069891_37_165,,elongation factor G,Ga0610651_069891,129,16,5.133273554694471e-09,12.0,0,0.0,0.0
486558,3300066319 assembled Ga0610651_009282_2_874,,elongation factor G,Ga0610651_009282,873,329,1.55971694540942e-08,52.0,0,0.0,0.0
486643,3300066319 assembled Ga0610651_043881_3_497,,elongation factor G,Ga0610651_043881,495,24,2.0066432986532902e-09,7.0,0,0.0,0.0
486819,3300066319 assembled Ga0610651_003538_2_1210,,elongation factor G,Ga0610651_003538,1209,212,7.2572769423999405e-09,22.0,0,0.0,0.0
486891,3300066319 assembled Ga0610651_002390_1180_1380,,elongation factor G,Ga0610651_002390,201,39,8.030316932110671e-09,13.0,0,0.0,0.0
487975,3300066319 assembled Ga0610651_061221_1_435,,elongation factor G,Ga0610651_061221,435,19,1.8077088337006e-09,3.0,0,0.0,0.0
488588,3300066319 assembled Ga0610651_063704_2_430,,elongation factor G,Ga0610651_063704,429,94,9.0684841381447e-09,28.0,0,0.0,0.0
488619,3300066319 assembled Ga0610651_122755_2_331,,elongation factor G,Ga0610651_122755,330,49,6.145345102125721e-09,19.0,0,0.0,0.0
488655,3300066319 assembled Ga0610651_003362_1_891,,elongation factor G,Ga0610651_003362,891,280,1.30060213801602e-08,29.0,0,0.0,0.0
489548,3300066319 assembled Ga0610651_021180_375_650,,elongation factor G,Ga0610651_021180,276,62,9.297083761423551e-09,25.0,0,0.0,0.0
489686,3300066319 assembled Ga0610651_018426_42_686,,elongation factor G,Ga0610651_018426,645,48,3.0799641328166804e-09,9.0,2,1.28331838867362e-10,0.0
490756,3300066319 assembled Ga0610651_021277_2_337,,elongation factor G,Ga0610651_021277,336,58,7.144187636946441e-09,22.0,0,0.0,0.0
490768,3300066319 assembled Ga0610651_040904_26_511,,elongation factor G,Ga0610651_040904,486,85,7.238470232410611e-09,25.0,0,0.0,0.0
490995,3300066319 assembled Ga0610651_015929_1_723,,elongation factor G,Ga0610651_015929,723,210,1.20211255702518e-08,12.0,0,0.0,0.0
491103,3300066319 assembled Ga0610651_027451_1_591,,elongation factor G,Ga0610651_027451,591,82,5.742361216323831e-09,23.0,0,0.0,0.0
494560,3300066319 assembled Ga0610651_105457_1_351,,elongation factor G,Ga0610651_105457,351,18,2.12241118126791e-09,3.0,0,0.0,0.0
494973,3300066319 assembled Ga0610651_084589_2_385,,elongation factor G,Ga0610651_084589,384,27,2.91002470556655e-09,10.0,0,0.0,0.0
495388,3300066319 assembled Ga0610651_115041_1_339,,elongation factor G,Ga0610651_115041,339,38,4.6392527590546306e-09,7.0,0,0.0,0.0
495404,3300066319 assembled Ga0610651_058035_2_445,,elongation factor G,Ga0610651_058035,444,14,1.3049960641579701e-09,5.0,0,0.0,0.0
496563,3300066319 assembled Ga0610651_010289_3_845,,elongation factor G,Ga0610651_010289,843,90,4.4185428506823e-09,10.0,0,0.0,0.0
497098,3300066319 assembled Ga0610651_138226_59_313,,elongation factor G,Ga0610651_138226,255,17,2.7591345356482803e-09,9.0,0,0.0,0.0
498384,3300066319 assembled Ga0610651_014707_1_675,,elongation factor G,Ga0610651_014707,675,118,7.23506389347771e-09,12.0,6,3.67884604753104e-10,1.0
498738,3300066319 assembled Ga0610651_013992_1_111,,elongation factor G,Ga0610651_013992,111,60,2.23713610998509e-08,44.0,0,0.0,0.0
499348,3300066319 assembled Ga0610651_034747_3_542,,elongation factor G,Ga0610651_034747,540,26,1.99270827574598e-09,5.0,0,0.0,0.0
499701,3300066319 assembled Ga0610651_150295_3_302,,transcription elongation factor GreA,Ga0610651_150295,300,4,5.51826907129656e-10,2.0,1,1.37956726782414e-10,0.0
503673,3300066319 assembled Ga0610651_038621_3_521,,elongation factor G,Ga0610651_038621,519,30,2.39231318119793e-09,7.0,0,0.0,0.0
504219,3300066319 assembled Ga0610651_017204_387_701,,elongation factor G,Ga0610651_017204,315,15,1.9708103826059103e-09,4.0,0,0.0,0.0
504848,3300066319 assembled Ga0610651_069153_159_416,,elongation factor G,Ga0610651_069153,258,12,1.92497758301043e-09,4.0,0,0.0,0.0
505070,3300066319 assembled Ga0610651_119833_1_333,,elongation factor G,Ga0610651_119833,333,39,4.847128238301031e-09,15.0,0,0.0,0.0
505255,3300066319 assembled Ga0610651_049825_2_472,,elongation factor G,Ga0610651_049825,471,85,7.46899476210522e-09,22.0,3,2.63611579839008e-10,0.0
505960,3300066319 assembled Ga0610651_016262_1_717,,elongation factor G,Ga0610651_016262,717,45,2.5975115921375e-09,9.0,0,0.0,0.0
506651,3300066319 assembled Ga0610651_097515_3_362,,elongation factor G,Ga0610651_097515,360,18,2.0693509017362103e-09,7.0,0,0.0,0.0
506719,3300066319 assembled Ga0610651_057132_3_449,,elongation factor G,Ga0610651_057132,447,30,2.77765221709558e-09,9.0,0,0.0,0.0
507771,3300066319 assembled Ga0610651_000064_831_2957,,elongation factor G,Ga0610651_000064,2127,1016,1.97692573217112e-08,54.0,0,0.0,0.0
507905,3300066319 assembled Ga0610651_000517_1_1314,,elongation factor G,Ga0610651_000517,1314,1007,3.17174483721212e-08,122.5,0,0.0,0.0
507954,3300066319 assembled Ga0610651_146817_2_307,,elongation factor G,Ga0610651_146817,306,72,9.738121890523341e-09,19.0,0,0.0,0.0
508018,3300066319 assembled Ga0610651_093755_188_370,,elongation factor G,Ga0610651_093755,183,34,7.68939132885586e-09,7.0,0,0.0,0.0
508419,3300066319 assembled Ga0610651_095283_1_366,,elongation factor G,Ga0610651_095283,366,20,2.2615856849576103e-09,8.0,0,0.0,0.0
509001,3300066319 assembled Ga0610651_019411_3_431,,elongation factor G,Ga0610651_019411,429,173,1.66898697436067e-08,46.0,1,9.647323551217759e-11,0.0
509456,3300066319 assembled Ga0610651_012491_1_525,,elongation factor G,Ga0610651_012491,525,45,3.5474586886906503e-09,11.0,0,0.0,0.0
510226,3300066319 assembled Ga0610651_049293_2_241,,elongation factor G,Ga0610651_049293,240,21,3.62136407803837e-09,6.0,0,0.0,0.0
510306,3300066319 assembled Ga0610651_062757_252_431,,elongation factor G,Ga0610651_062757,180,16,3.6788460475310404e-09,7.0,0,0.0,0.0
510611,3300066319 assembled Ga0610651_089920_1_375,,elongation factor G,Ga0610651_089920,375,10,1.1036538142593102e-09,4.0,0,0.0,0.0
510684,3300066319 assembled Ga0610651_133078_3_320,,elongation factor G,Ga0610651_133078,318,16,2.08236568728172e-09,6.0,0,0.0,0.0
510797,3300066319 assembled Ga0610651_027265_330_593,,elongation factor G,Ga0610651_027265,264,16,2.5083041233166202e-09,7.0,0,0.0,0.0
511353,3300066319 assembled Ga0610651_122160_3_329,,elongation factor G,Ga0610651_122160,327,64,8.10021148080229e-09,17.0,0,0.0,0.0
511832,3300066319 assembled Ga0610651_008183_698_913,,elongation factor G,Ga0610651_008183,216,31,5.939803514242831e-09,22.0,0,0.0,0.0
512989,3300066319 assembled Ga0610651_003053_1_669,,elongation factor G,Ga0610651_003053,669,188,1.1630432571791e-08,27.0,0,0.0,0.0
512996,3300066319 assembled Ga0610651_084305_3_182,,elongation factor G,Ga0610651_084305,180,13,2.9890624136189704e-09,7.0,0,0.0,0.0
513653,3300066319 assembled Ga0610651_120244_3_332,,elongation factor G,Ga0610651_120244,330,24,3.0099649479799403e-09,7.0,0,0.0,0.0
513695,3300066319 assembled Ga0610651_028804_2_580,,elongation factor G,Ga0610651_028804,579,55,3.93140931245221e-09,12.0,0,0.0,0.0
514123,3300066319 assembled Ga0610651_027036_84_596,,elongation factor G,Ga0610651_027036,513,394,3.17865206738428e-08,50.0,0,0.0,0.0
515376,3300066319 assembled Ga0610651_052780_1_201,,elongation factor G,Ga0610651_052780,201,20,4.118111247236241e-09,10.0,0,0.0,0.0
515495,3300066319 assembled Ga0610651_037248_281_529,,transcription elongation factor GreA,Ga0610651_037248,249,18,2.9918326290162104e-09,12.0,0,0.0,0.0
515969,3300066319 assembled Ga0610651_025085_3_611,,elongation factor G,Ga0610651_025085,609,34,2.3106052761586603e-09,7.0,0,0.0,0.0
516171,3300066319 assembled Ga0610651_061998_1_435,,elongation factor G,Ga0610651_061998,435,16,1.5222811231162901e-09,5.0,0,0.0,0.0
516717,3300066319 assembled Ga0610651_099286_3_359,,elongation factor G,Ga0610651_099286,357,61,7.071731372880051e-09,23.0,0,0.0,0.0
516719,3300066319 assembled Ga0610651_012603_1_786,,elongation factor G,Ga0610651_012603,786,90,4.738971530693611e-09,16.0,0,0.0,0.0
517205,3300066319 assembled Ga0610651_044348_2_493,,elongation factor G,Ga0610651_044348,492,32,2.69183857136418e-09,8.0,0,0.0,0.0
517877,3300066319 assembled Ga0610651_073644_3_407,,elongation factor G,Ga0610651_073644,405,28,2.8613247036352504e-09,11.0,0,0.0,0.0
518165,3300066319 assembled Ga0610651_080330_2_241,,elongation factor G,Ga0610651_080330,240,19,3.2764722610823304e-09,10.0,0,0.0,0.0
519076,3300066319 assembled Ga0610651_142486_1_309,,elongation factor G,Ga0610651_142486,309,75,1.00453927268748e-08,35.0,0,0.0,0.0
519092,3300066319 assembled Ga0610651_081109_80_391,,elongation factor G,Ga0610651_081109,312,47,6.23458284497448e-09,7.0,0,0.0,0.0
519868,3300066319 assembled Ga0610651_037136_247_528,,elongation factor G,Ga0610651_037136,282,45,6.604311388519821e-09,15.0,0,0.0,0.0
520039,3300066319 assembled Ga0610651_041725_3_506,,elongation factor G,Ga0610651_041725,504,74,6.076665346368241e-09,20.0,0,0.0,0.0
520389,3300066319 assembled Ga0610651_006832_1_969,,elongation factor G,Ga0610651_006832,969,222,9.48185552498326e-09,23.0,0,0.0,0.0
521179,3300066319 assembled Ga0610651_058973_2_442,,elongation factor G,Ga0610651_058973,441,28,2.62774717680789e-09,9.0,0,0.0,0.0
521228,3300066319 assembled Ga0610651_047591_3_134,,elongation factor G,Ga0610651_047591,132,59,1.84987429094601e-08,26.5,0,0.0,0.0
522104,3300066319 assembled Ga0610651_071504_1_411,,transcription elongation factor GreA,Ga0610651_071504,411,12,1.20838008860509e-09,4.0,2,2.01396681434181e-10,0.0
522451,3300066319 assembled Ga0610651_082354_3_362,,elongation factor G,Ga0610651_082354,360,61,7.012800278106051e-09,22.0,0,0.0,0.0
522882,3300066319 assembled Ga0610651_021082_2_652,,elongation factor G,Ga0610651_021082,651,28,1.7800867971924402e-09,5.0,0,0.0,0.0
523983,3300066319 assembled Ga0610651_137298_2_316,,elongation factor G,Ga0610651_137298,315,14,1.8394230237655202e-09,5.0,0,0.0,0.0
524017,3300066319 assembled Ga0610651_083874_1_384,,elongation factor G,Ga0610651_083874,384,28,3.0178033983653103e-09,11.0,0,0.0,0.0
524075,3300066319 assembled Ga0610651_076233_1_258,,elongation factor G,Ga0610651_076233,258,31,4.9728587561102704e-09,12.0,0,0.0,0.0
524560,3300066319 assembled Ga0610651_050723_1_102,,elongation factor G,Ga0610651_050723,102,24,9.738121890523341e-09,8.0,0,0.0,0.0
525262,3300066319 assembled Ga0610651_061896_2_286,,transcription elongation factor GreA,Ga0610651_061896,285,11,1.5973936785332202e-09,4.0,0,0.0,0.0
525294,3300066319 assembled Ga0610651_111114_2_343,,elongation factor G,Ga0610651_111114,342,8,9.68117380929221e-10,3.0,0,0.0,0.0
526395,3300066319 assembled Ga0610651_063880_81_428,,elongation factor G,Ga0610651_063880,348,28,3.32998995681689e-09,10.0,0,0.0,0.0
527573,3300066319 assembled Ga0610651_012961_2_133,,elongation factor G,Ga0610651_012961,132,15,4.703070231218661e-09,7.0,0,0.0,0.0
527648,3300066319 assembled Ga0610651_097391_1_363,,elongation factor G,Ga0610651_097391,363,20,2.28027647574238e-09,8.0,0,0.0,0.0
529528,3300066319 assembled Ga0610651_106457_2_349,,elongation factor G,Ga0610651_106457,348,11,1.3082103401780602e-09,4.0,0,0.0,0.0
530913,3300066319 assembled Ga0610651_150159_2_304,,elongation factor G,Ga0610651_150159,303,20,2.73181637192899e-09,7.0,0,0.0,0.0
531024,3300066319 assembled Ga0610651_067896_3_419,,elongation factor G,Ga0610651_067896,417,26,2.58048553693724e-09,7.0,4,3.96997774913422e-10,2.0
531413,3300066319 assembled Ga0610651_094988_131_367,,elongation factor G,Ga0610651_094988,237,17,2.96868905734309e-09,8.0,0,0.0,0.0
531439,3300066319 assembled Ga0610651_090562_1_375,,elongation factor G,Ga0610651_090562,375,8,8.829230514074501e-10,3.0,0,0.0,0.0
532017,3300066319 assembled Ga0610651_005493_1_1044,,elongation factor G,Ga0610651_005493,1044,172,6.81855086395839e-09,18.0,4,1.58570950324614e-10,0.0
532478,3300066319 assembled Ga0610651_021653_1_645,,elongation factor G,Ga0610651_021653,645,178,1.14215336591952e-08,30.0,0,0.0,0.0
533516,3300066319 assembled Ga0610651_029210_1_579,,elongation factor G,Ga0610651_029210,579,118,8.43465997944293e-09,23.0,0,0.0,0.0
534836,3300066319 assembled Ga0610651_064834_97_426,,elongation factor G,Ga0610651_064834,330,24,3.0099649479799403e-09,7.0,0,0.0,0.0
538088,3300066319 assembled Ga0610651_053738_1_459,,elongation factor G,Ga0610651_053738,459,45,4.05755078771806e-09,14.0,2,1.80335590565247e-10,1.0
538470,3300066319 assembled Ga0610651_105741_3_350,,elongation factor G,Ga0610651_105741,348,20,2.37856425486921e-09,9.0,0,0.0,0.0
538555,3300066319 assembled Ga0610651_015050_1_738,,elongation factor G,Ga0610651_015050,738,410,2.2992787797069e-08,68.0,0,0.0,0.0
539246,3300066319 assembled Ga0610651_079087_3_395,,elongation factor G,Ga0610651_079087,393,55,5.792076315292191e-09,21.0,0,0.0,0.0
540749,3300066319 assembled Ga0610651_047958_87_479,,elongation factor G,Ga0610651_047958,393,39,4.1071086599344605e-09,9.0,0,0.0,0.0
542156,3300066319 assembled Ga0610651_081126_3_389,,elongation factor G,Ga0610651_081126,387,56,5.98881914714355e-09,17.0,0,0.0,0.0
542388,3300066319 assembled Ga0610651_148538_2_304,,elongation factor G,Ga0610651_148538,303,21,2.86840719052544e-09,10.0,0,0.0,0.0
543365,3300066319 assembled Ga0610651_137747_2_313,,elongation factor G,Ga0610651_137747,312,93,1.23365149911197e-08,41.5,0,0.0,0.0
543744,3300066319 assembled Ga0610651_150113_3_155,,elongation factor G,Ga0610651_150113,153,6,1.62302031508722e-09,3.0,0,0.0,0.0
544310,3300066319 assembled Ga0610651_002215_1_1419,,elongation factor G,Ga0610651_002215,1419,474,1.38248390052567e-08,47.0,0,0.0,0.0
544644,3300066319 assembled Ga0610651_001854_1206_1502,,elongation factor G,Ga0610651_001854,297,120,1.67220274887775e-08,50.0,0,0.0,0.0
546815,3300066319 assembled Ga0610651_000169_483_2576,,elongation factor G,Ga0610651_000169,2094,3942,7.79119508562e-08,226.0,10,1.97645740375951e-10,0.0
547761,3300066319 assembled Ga0610651_057363_2_448,,elongation factor G,Ga0610651_057363,447,80,7.407072578921561e-09,24.0,0,0.0,0.0
547786,3300066319 assembled Ga0610651_004592_683_1105,,transcription elongation factor GreA-like protein,Ga0610651_004592,423,215,2.10359547930631e-08,76.0,8,7.82733201602349e-10,4.0
547914,3300066319 assembled Ga0610651_007714_670_930,,elongation factor G,Ga0610651_007714,261,40,6.342838012984551e-09,16.0,0,0.0,0.0
548759,3300066319 assembled Ga0610651_147507_1_306,,elongation factor G,Ga0610651_147507,306,4,5.41006771695741e-10,2.0,0,0.0,0.0
549792,3300066319 assembled Ga0610651_119500_3_332,,elongation factor G,Ga0610651_119500,330,31,3.88787139114076e-09,15.0,0,0.0,0.0
549962,3300066319 assembled Ga0610651_031219_2_565,,elongation factor G,Ga0610651_031219,564,130,9.53956089452863e-09,20.0,0,0.0,0.0
549999,3300066319 assembled Ga0610651_026325_2_601,,elongation factor G,Ga0610651_026325,600,80,5.5182690712965605e-09,18.0,0,0.0,0.0
550147,3300066319 assembled Ga0610651_000197_2420_3034,,elongation factor G,Ga0610651_000197,615,150,1.00943946426157e-08,31.0,0,0.0,0.0
550769,3300066319 assembled Ga0610651_010877_123_827,,elongation factor G,Ga0610651_010877,705,812,4.76684519775831e-08,159.0,0,0.0,0.0
550886,3300066319 assembled Ga0610651_006810_3_971,,elongation factor G,Ga0610651_006810,969,181,7.730702027125991e-09,21.0,0,0.0,0.0
552360,3300066319 assembled Ga0610651_003214_1_1251,,elongation factor G,Ga0610651_003214,1251,63,2.08423831829546e-09,6.0,0,0.0,0.0
553531,3300066319 assembled Ga0610651_095713_2_367,,elongation factor G,Ga0610651_095713,366,18,2.03542711646185e-09,6.0,1,1.1307928424788001e-10,0.0
553610,3300066319 assembled Ga0610651_032524_3_557,,elongation factor G,Ga0610651_032524,555,68,5.0708418492995406e-09,13.0,4,2.98284814664679e-10,0.0
553748,3300066319 assembled Ga0610651_115241_3_338,,elongation factor G,Ga0610651_115241,336,10,1.2317564891287e-09,4.0,0,0.0,0.0
553908,3300066319 assembled Ga0610651_042809_3_500,,elongation factor G,Ga0610651_042809,498,42,3.49047140051891e-09,10.0,0,0.0,0.0
555526,3300066319 assembled Ga0610651_033814_2_547,,elongation factor G,Ga0610651_033814,546,143,1.08394571043325e-08,21.0,0,0.0,0.0
556258,3300066319 assembled Ga0610651_062954_1_432,,elongation factor G,Ga0610651_062954,432,8,7.664262599023e-10,2.0,0,0.0,0.0
557107,3300066319 assembled Ga0610651_027620_3_413,,elongation factor G,Ga0610651_027620,411,95,9.5663423681236e-09,19.0,0,0.0,0.0
557561,3300066319 assembled Ga0610651_085477_2_382,,elongation factor G,Ga0610651_085477,381,12,1.3035281270779302e-09,3.0,0,0.0,0.0
557643,3300066319 assembled Ga0610651_000460_1533_2312,,elongation factor G,Ga0610651_000460,780,49,2.5999536970531904e-09,8.0,0,0.0,0.0
557793,3300066319 assembled Ga0610651_129422_2_322,,elongation factor G,Ga0610651_129422,321,8,1.0314521628591702e-09,3.0,0,0.0,0.0
